iterations,random,proportional,tournament
9295,457907.1824,459659.7236,444396.6049
9296,457907.1824,459659.7236,444396.6049
9297,457907.1824,459659.7236,444396.6049
9298,457907.1824,459659.7236,444396.6049
9299,457907.1824,459659.7236,444396.6049
9300,457907.1824,459659.7236,444396.6049
9301,457907.1824,459659.7236,444396.6049
9302,457907.1824,459659.7236,444396.6049
9303,457350.5908,459659.7236,444396.6049
9304,457350.5908,459659.7236,444396.6049
9305,455665.6774,459659.7236,444396.6049
9306,455665.6774,459659.7236,444396.6049
9307,455665.6774,459659.7236,444396.6049
9308,455665.6774,459620.1994,444396.6049
9309,455665.6774,459620.1994,444396.6049
9310,455665.6774,459659.7236,444396.6049
9311,455665.6774,459659.7236,444396.6049
9312,455665.6774,459659.7236,444396.6049
9313,455665.6774,459659.7236,444396.6049
9314,455665.6774,459659.7236,444396.6049
9315,455440.8441,459659.7236,444396.6049
9316,455440.8441,459659.7236,444318.145
9317,455440.8441,459659.7236,444318.145
9318,455440.8441,459659.7236,444318.145
9319,455440.8441,459519.9908,444318.145
9320,455440.8441,459519.9908,444318.145
9321,455440.8441,459519.9908,444318.145
9322,455440.8441,459519.9908,444318.145
9323,455440.8441,459519.9908,444312.4648
9324,455440.8441,459519.9908,444004.5547
9325,455440.8441,459519.9908,444004.5547
9326,455440.8441,459519.9908,444004.5547
9327,455440.8441,459519.9908,444004.5547
9328,455440.8441,459285.8465,444004.5547
9329,455440.8441,459285.8465,444004.5547
9330,455379.1346,459519.9908,443921.8735
9331,455379.1346,459519.9908,443921.8735
9332,455379.1346,459519.9908,443921.8735
9333,455440.8441,459519.9908,443921.8735
9334,455440.8441,459519.9908,443921.8735
9335,454937.1225,459519.9908,443921.8735
9336,454937.1225,459519.9908,443921.8735
9337,454937.1225,459519.9908,443921.8735
9338,454937.1225,459519.9908,443921.8735
9339,454937.1225,459519.9908,443921.8735
9340,454937.1225,459519.9908,443921.8735
9341,454937.1225,459474.3543,443921.8735
9342,454937.1225,459474.3543,443921.8735
9343,454854.8135,459474.3543,443921.8735
9344,454854.8135,459519.9908,443921.8735
9345,454854.8135,459519.9908,443921.8735
9346,454854.8135,459514.5707,443921.8735
9347,454854.8135,459514.5707,443921.8735
9348,454854.8135,459475.8174,443921.8735
9349,454854.8135,459475.8174,443921.8735
9350,454600.7136,459475.8174,443921.8735
9351,454134.0567,459475.8174,443921.8735
9352,454134.0567,459475.8174,443772.8529
9353,454134.0567,459475.8174,443921.8735
9354,454134.0567,459475.8174,443921.8735
9355,454134.0567,459475.8174,443921.8735
9356,454134.0567,459475.8174,443921.8735
9357,454130.3012,459475.8174,443921.8735
9358,454130.3012,459475.8174,443921.8735
9359,454130.3012,459475.8174,443921.8735
9360,454130.3012,459475.8174,443921.8735
9361,454130.3012,459475.8174,443921.8735
9362,454130.3012,459475.8174,443921.8735
9363,454130.3012,459475.8174,443921.8735
9364,454130.3012,459475.8174,443921.8735
9365,454130.3012,459475.8174,443921.8735
9366,454130.3012,459475.8174,443921.8735
9367,454130.3012,459475.8174,443921.8735
9368,454130.3012,459475.8174,443921.8735
9369,454130.3012,459475.8174,443921.8735
9370,454130.3012,459475.8174,443921.8735
9371,454120.1893,459475.8174,443921.8735
9372,454120.1893,459475.8174,443921.8735
9373,454120.1893,459475.8174,443921.8735
9374,454120.1893,459475.8174,443921.8735
9375,453907.8669,459475.8174,443921.8735
9376,453907.8669,459475.8174,443921.8735
9377,453907.8669,459213.7243,443832.9698
9378,453907.8669,459213.7243,443832.9698
9379,453907.8669,459213.7243,443832.9698
9380,454027.7531,458993.7867,443765.7841
9381,454027.7531,458993.7867,443765.7841
9382,454027.7531,458993.7867,443676.8803
9383,454027.7531,458993.7867,443610.0905
9384,453765.2578,458993.7867,443610.0905
9385,453765.2578,458993.7867,443610.0905
9386,453681.3289,458993.7867,443610.0905
9387,453681.3289,458993.7867,443610.0905
9388,453681.3289,458993.7867,443610.0905
9389,453765.2578,458993.7867,443610.0905
9390,453765.2578,458993.7867,443610.0905
9391,453765.2578,458993.7867,443676.8803
9392,453765.2578,458993.7867,443676.8803
9393,453765.2578,458932.3517,443676.8803
9394,453765.2578,458932.3517,443676.8803
9395,453765.2578,458932.3517,443676.8803
9396,453765.2578,458932.3517,443676.8803
9397,453765.2578,458932.3517,443676.8803
9398,453765.2578,458892.9317,443676.8803
9399,453765.2578,458892.9317,443676.8803
9400,453765.2578,458892.9317,443676.8803
9401,453545.9748,458892.9317,443676.8803
9402,453545.9748,458892.9317,443676.8803
9403,453545.9748,458892.9317,443676.8803
9404,453545.9748,458892.9317,443676.8803
9405,453545.9748,458892.9317,443676.8803
9406,453545.9748,458892.9317,443676.8803
9407,453545.9748,458892.9317,443676.8803
9408,453545.9748,458892.9317,443676.8803
9409,453545.9748,458892.9317,443488.5526
9410,453545.9748,458892.9317,443488.5526
9411,453545.9748,458892.9317,443488.5526
9412,453545.9748,458892.9317,443488.5526
9413,453545.9748,458371.506,443488.5526
9414,453545.9748,458841.5559,443488.5526
9415,453461.3116,458892.9317,443488.5526
9416,453461.3116,458892.9317,443488.5526
9417,453461.3116,458892.9317,443488.5526
9418,453461.3116,458892.9317,443488.5526
9419,453461.3116,458892.9317,443488.5526
9420,453461.3116,458892.9317,443488.5526
9421,453545.9748,458892.9317,443488.5526
9422,453545.9748,458892.9317,443488.5526
9423,453545.9748,458892.9317,443488.5526
9424,453545.9748,458892.9317,443488.5526
9425,453545.9748,458892.9317,443488.5526
9426,453545.9748,458892.9317,443488.5526
9427,453545.9748,458892.9317,443488.5526
9428,453525.1114,458892.9317,443488.5526
9429,453525.1114,458892.9317,443488.5526
9430,453525.1114,458892.9317,443488.5526
9431,453525.1114,458892.9317,443488.5526
9432,453525.1114,458892.9317,443109.0965
9433,453525.1114,458892.9317,443109.0965
9434,453525.1114,458892.9317,442363.5703
9435,453525.1114,458892.9317,442363.5703
9436,453525.1114,458892.9317,442363.5703
9437,453525.1114,458892.9317,442363.5703
9438,453525.1114,458857.9765,442363.5703
9439,453525.1114,458857.9765,442363.5703
9440,453525.1114,458857.9765,442363.5703
9441,453525.1114,458857.9765,442363.5703
9442,453525.1114,458857.9765,442363.5703
9443,453525.1114,458857.9765,442363.5703
9444,453525.1114,458857.9765,442363.5703
9445,453525.1114,458857.9765,442363.5703
9446,453525.1114,458857.9765,442363.5703
9447,453525.1114,458857.9765,442363.5703
9448,453525.1114,458857.9765,442363.5703
9449,453525.1114,458857.9765,442363.5703
9450,453525.1114,458857.9765,442363.5703
9451,453525.1114,458857.9765,442363.5703
9452,453525.1114,458857.9765,442363.5703
9453,453525.1114,458857.9765,442363.5703
9454,453525.1114,458857.9765,442363.5703
9455,453525.1114,458857.9765,442363.5703
9456,453525.1114,458857.9765,442363.5703
9457,453525.1114,458857.9765,442363.5703
9458,453525.1114,458857.9765,442363.5703
9459,453525.1114,458857.9765,442363.5703
9460,453525.1114,458857.9765,442363.5703
9461,453525.1114,458857.9765,442363.5703
9462,453525.1114,458857.9765,442363.5703
9463,453525.1114,458857.9765,442363.5703
9464,453525.1114,458857.9765,442363.5703
9465,453525.1114,458857.9765,442363.5703
9466,453525.1114,458857.9765,442363.5703
9467,453525.1114,458857.9765,442363.5703
9468,453525.1114,458857.9765,442363.5703
9469,453337.3774,458857.9765,442363.5703
9470,453337.3774,458857.9765,442363.5703
9471,453511.5408,458857.9765,442363.5703
9472,453511.5408,458857.9765,442363.5703
9473,453511.5408,458857.9765,442363.5703
9474,453511.5408,458857.9765,442363.5703
9475,453511.5408,458857.9765,442363.5703
9476,453511.5408,458857.9765,442363.5703
9477,453511.5408,458466.8219,442363.5703
9478,453485.039,458466.8219,442363.5703
9479,453485.039,458466.8219,442363.5703
9480,453485.039,458466.8219,442363.5703
9481,453485.039,458466.8219,442363.5703
9482,453485.039,458466.8219,442363.5703
9483,453485.039,458466.8219,442363.5703
9484,453485.039,458466.8219,442363.5703
9485,453485.039,458466.8219,442363.5703
9486,453485.039,458466.8219,442363.5703
9487,453485.039,458466.8219,441555.9825
9488,453485.039,458466.8219,441555.9825
9489,453485.039,458466.8219,441555.9825
9490,453485.039,458359.0463,441555.9825
9491,453485.039,458359.0463,441521.3812
9492,453485.039,458359.0463,441521.3812
9493,453484.7109,458359.0463,441521.3812
9494,453484.7109,458359.0463,441521.3812
9495,453484.7109,458359.0463,441521.3812
9496,453483.9223,458190.7009,441521.3812
9497,453483.9223,458190.7009,441521.3812
9498,453484.7109,458190.7009,441521.3812
9499,453484.7109,458190.7009,440872.9839
9500,453484.7109,458190.7009,440872.9839
9501,453484.7109,458276.9632,440872.9839
9502,453484.7109,458211.1108,440872.9839
9503,453500.1596,458211.1108,440872.9839
9504,453500.1596,458211.1108,440872.9839
9505,453500.1596,458276.9632,440872.9839
9506,453500.1596,457846.7686,440959.4831
9507,453500.1596,457846.7686,440959.4831
9508,453500.1596,457846.7686,440959.4831
9509,453500.1596,457846.7686,440959.4831
9510,453500.1596,457846.7686,440959.4831
9511,453500.1596,457251.4146,440959.4831
9512,453500.1596,457251.4146,440959.4831
9513,453500.1596,457251.4146,440959.4831
9514,453500.1596,457251.4146,440959.4831
9515,453387.5925,457251.4146,440959.4831
9516,453387.5925,457251.4146,440959.4831
9517,453387.5925,457251.4146,440959.4831
9518,453387.5925,457251.4146,440959.4831
9519,453387.5925,457251.4146,440959.4831
9520,453387.5925,456924.996,440959.4831
9521,453387.5925,456924.996,440959.4831
9522,453387.5925,456924.996,440959.4831
9523,453387.5925,456908.9912,440822.5774
9524,453379.93,456579.6466,440822.5774
9525,453379.93,456579.6466,440822.5774
9526,453387.5925,456579.6466,440679.2928
9527,453387.5925,456579.6466,440679.2928
9528,453387.5925,456579.6466,440679.2928
9529,453387.5925,456579.6466,440679.2928
9530,453387.5925,456579.6466,440679.2928
9531,453387.5925,456579.6466,440679.2928
9532,453224.1174,456579.6466,440679.2928
9533,453224.1174,456579.6466,440679.2928
9534,453224.1174,456579.6466,440679.2928
9535,453224.1174,456579.6466,440679.2928
9536,453188.1411,456579.6466,440679.2928
9537,453188.1411,456579.6466,440679.2928
9538,453188.1411,456579.6466,440679.2928
9539,453188.1411,456579.6466,440679.2928
9540,453175.688,456579.6466,440679.2928
9541,453175.688,456579.6466,440679.2928
9542,453175.688,456579.6466,440679.2928
9543,453175.688,456579.6466,440679.2928
9544,453188.1411,456547.9014,440679.2928
9545,453188.1411,456547.9014,440679.2928
9546,453188.1411,456547.9014,440679.2928
9547,453188.1411,456547.9014,440679.2928
9548,453188.1411,456547.9014,440679.2928
9549,453188.1411,456547.9014,440679.2928
9550,453111.6528,456547.9014,440679.2928
9551,453111.6528,456547.9014,440679.2928
9552,452928.5633,456547.9014,440679.2928
9553,452928.5633,456547.9014,440679.2928
9554,453111.6528,456547.9014,440679.2928
9555,453111.6528,456547.9014,440679.2928
9556,453111.6528,456547.9014,440679.2928
9557,453111.6528,456547.9014,440679.2928
9558,453111.6528,456547.9014,440679.2928
9559,453111.6528,456547.9014,440679.2928
9560,453111.6528,456547.9014,440679.2928
9561,453111.6528,456547.9014,440679.2928
9562,453111.6528,456547.9014,440679.2928
9563,453111.6528,456547.9014,440679.2928
9564,453075.6765,456547.9014,440679.2928
9565,453075.6765,456547.9014,440679.2928
9566,453075.6765,456547.9014,440679.2928
9567,453075.6765,456547.9014,440679.2928
9568,453075.6765,456547.9014,440679.2928
9569,453063.2235,456547.9014,440679.2928
9570,452597.3239,456547.9014,440679.2928
9571,452597.3239,456547.9014,440679.2928
9572,452597.3239,456539.4705,440679.2928
9573,452597.3239,456539.4705,440679.2928
9574,452597.3239,456539.4705,440679.2928
9575,452597.3239,456539.4705,440679.2928
9576,452597.3239,456539.4705,440679.2928
9577,452597.3239,456539.4705,440679.2928
9578,452597.3239,456539.4705,440679.2928
9579,452597.3239,456539.4705,440679.2928
9580,452597.3239,456539.4705,440679.2928
9581,452317.9414,456539.4705,440679.2928
9582,452317.9414,456539.4705,440679.2928
9583,452317.9414,456539.4705,440679.2928
9584,452184.3389,456401.3999,440679.2928
9585,452184.3389,456401.3999,440679.2928
9586,452184.3389,456401.3999,440679.2928
9587,452203.1184,456401.3999,440679.2928
9588,452317.9414,456401.3999,440625.9839
9589,452317.9414,456401.3999,440625.9839
9590,452317.9414,456401.3999,440625.9839
9591,452317.9414,456401.3999,440625.9839
9592,452317.9414,456401.3999,440625.9839
9593,452317.9414,456401.3999,440593.8534
9594,452221.0422,456401.3999,440593.8534
9595,452221.0422,456401.3999,440593.8534
9596,452221.0422,456401.3999,440593.8534
9597,452221.0422,456401.3999,440488.3318
9598,452221.0422,456401.3999,440488.3318
9599,452221.0422,456401.3999,440488.3318
9600,452182.1867,456401.3999,440488.3318
9601,452182.1867,456238.6901,440488.3318
9602,452182.1867,456238.6901,440488.3318
9603,452182.1867,456238.6901,440488.3318
9604,452182.1867,456238.6901,440488.3318
9605,452182.1867,456238.6901,440488.3318
9606,452182.1867,456238.6901,440488.3318
9607,452182.1867,456238.6901,440488.3318
9608,452182.1867,456238.6901,440488.3318
9609,452182.1867,456238.6901,440488.3318
9610,452182.1867,456238.6901,440450.0087
9611,452182.1867,456238.6901,440488.3318
9612,452182.1867,456238.6901,440488.3318
9613,452182.1867,456238.6901,440488.3318
9614,452182.1867,456238.6901,440488.3318
9615,452182.1867,456238.6901,440488.3318
9616,452182.1867,456238.6901,440488.3318
9617,452182.1867,456238.6901,440488.3318
9618,452182.1867,456238.6901,440488.3318
9619,452182.1867,456238.6901,440105.0559
9620,452182.1867,456238.6901,440105.0559
9621,452182.1867,456238.6901,440105.0559
9622,452182.1867,456238.6901,439474.7369
9623,452182.1867,456238.6901,440105.0559
9624,452182.1867,456238.6901,440105.0559
9625,452182.1867,456238.6901,440105.0559
9626,452182.1867,456238.6901,440105.0559
9627,452182.1867,456238.6901,440105.0559
9628,452182.1867,456238.6901,440105.0559
9629,452182.1867,456238.6901,440105.0559
9630,451273.5222,456238.6901,440105.0559
9631,452182.1867,456238.6901,440105.0559
9632,452182.1867,456238.6901,440105.0559
9633,452168.8057,456238.6901,440105.0559
9634,451646.1743,456238.6901,440105.0559
9635,451416.9383,456238.6901,440105.0559
9636,451416.9383,455984.6964,440105.0559
9637,451416.9383,455984.6964,440105.0559
9638,451416.9383,455984.6964,440105.0559
9639,451416.9383,455984.6964,440105.0559
9640,451353.1808,455984.6964,440105.0559
9641,451353.1808,455984.6964,440105.0559
9642,451353.1808,455984.6964,440105.0559
9643,451353.1808,455984.6964,440105.0559
9644,451353.1808,455984.6964,440105.0559
9645,451353.1808,455984.6964,440105.0559
9646,451353.1808,455984.6964,440105.0559
9647,451353.1808,455984.6964,440105.0559
9648,451353.1808,455984.6964,440105.0559
9649,451339.7998,455984.6964,440105.0559
9650,451339.7998,455984.6964,440105.0559
9651,451339.7998,455984.6964,440105.0559
9652,451339.7998,455984.6964,440105.0559
9653,451339.7998,455984.6964,440105.0559
9654,451339.7998,455984.6964,440105.0559
9655,451339.7998,455309.5957,439918.9228
9656,451339.7998,455307.9772,440105.0559
9657,451339.7998,455307.9772,440105.0559
9658,451339.7998,455307.9772,440105.0559
9659,451339.7998,455307.9772,440105.0559
9660,451339.7998,455307.9772,440105.0559
9661,451339.7998,455307.9772,440105.0559
9662,451339.7998,455307.9772,439832.5411
9663,451339.7998,455307.9772,439832.5411
9664,451339.7998,455307.9772,439832.5411
9665,451339.7998,455307.9772,439832.5411
9666,451339.7998,455307.9772,439832.5411
9667,451339.7998,455762.3413,439832.5411
9668,451339.7998,455265.9788,439832.5411
9669,451339.7998,455265.9788,439832.5411
9670,451339.7998,455265.9788,439832.5411
9671,451339.7998,455265.9788,439832.5411
9672,451339.7998,455265.9788,439832.5411
9673,451339.7998,455265.9788,439832.5411
9674,451339.7998,455265.9788,439832.5411
9675,451339.7998,455265.9788,439832.5411
9676,451339.7998,455265.9788,439832.5411
9677,451339.7998,455265.9788,439832.5411
9678,451339.7998,455265.9788,439832.5411
9679,451339.7998,455265.9788,439832.5411
9680,451339.7998,455265.9788,439832.5411
9681,451339.7998,455265.9788,439832.5411
9682,451339.7998,455265.9788,439832.5411
9683,451339.7998,455265.9788,439832.5411
9684,451339.7998,455265.9788,439742.6242
9685,451339.7998,455265.9788,439742.6242
9686,451339.7998,455265.9788,439742.6242
9687,451205.6273,455261.7803,439742.6242
9688,451286.3584,455261.7803,439719.0185
9689,451286.3584,455261.7803,439719.0185
9690,451286.3584,455261.7803,439719.0185
9691,451286.3584,455261.7803,439649.9595
9692,451286.3584,455261.7803,439649.9595
9693,451286.3584,455261.7803,439649.9595
9694,451286.3584,455212.6972,439649.9595
9695,451286.3584,455059.9062,439649.9595
9696,451286.3584,455212.6972,439649.9595
9697,451286.3584,455212.6972,439649.9595
9698,451286.3584,455212.6972,439649.9595
9699,451286.3584,455212.6972,439649.9595
9700,451156.6935,455212.6972,439649.9595
9701,451339.7998,454236.6006,439649.9595
9702,451339.7998,454236.6006,439649.9595
9703,451339.7998,454236.6006,439649.9595
9704,451339.7998,454236.6006,439649.9595
9705,451339.7998,454236.6006,439649.9595
9706,451339.7998,454236.6006,439649.9595
9707,451339.7998,454236.6006,439649.9595
9708,451094.3479,455091.7692,439649.9595
9709,451094.3479,455091.7692,439649.9595
9710,451094.3479,455091.7692,439649.9595
9711,451094.3479,455091.7692,439649.9595
9712,451094.3479,454349.9573,439649.9595
9713,450860.3809,455042.6861,439649.9595
9714,450860.3809,455091.7692,439649.9595
9715,450860.3809,454929.2924,439649.9595
9716,450860.3809,454925.352,439449.5592
9717,450860.3809,454925.352,439449.5592
9718,450860.3809,454925.352,439264.5743
9719,450860.3809,454925.352,439264.5743
9720,450860.3809,454879.8082,439449.5592
9721,450860.3809,454879.8082,439449.5592
9722,450860.3809,454879.8082,439449.5592
9723,450860.3809,454879.8082,439449.5592
